Date,y_true,y_pred,price_true,price_prev_true,price_pred_one_step,price_pred_rolling,price_true_from_return
2022-01-03,-0.0154956234619021,-0.0007641017436981,1799.4000244140625,1827.5,1826.1041374218214,1826.1041374218214,1799.4000237143161
2022-01-04,0.0080810617655515,-0.0011956542730331,1814.0,1799.4000244140625,1797.249849774879,1823.9220529761624,1813.9999993494605
2022-01-05,0.0058264196850359,-0.0016801953315734,1824.5999755859373,1814.0,1810.9546847471859,1820.860080733675,1824.5999752743783
2022-01-06,-0.0198717005550861,-0.0018956363201141,1788.699951171875,1824.5999755859373,1821.1444738246194,1817.411661737578,1788.6999498745206
2022-01-07,0.0046295360662043,-0.0014578104019165,1797.0,1788.699951171875,1786.0942655364302,1814.7641503662176,1796.9999999707761
2022-01-10,0.0007787864888086,-0.0010339319705963,1798.4000244140625,1797.0,1795.1429844281547,1812.8887773631811,1798.4000244096758
2022-01-11,0.0111695667728781,-0.0010474324226379,1818.5999755859373,1798.4000244140625,1796.5173081008027,1810.9908930054564,1818.59997591423
2022-01-12,0.004717752803117,-0.0012650787830352,1827.199951171875,1818.5999755859373,1816.300757994335,1808.7012954164716,1827.199951046739
2022-01-13,-0.0032891160808503,-0.0012403279542922,1821.199951171875,1827.199951171875,1824.93502890792,1806.4593033289577,1821.199951186906
2022-01-14,-0.0025840250309556,-0.0005263090133666,1816.5,1821.199951171875,1820.24168941545,1805.5087976671252,1816.4999999227114
2022-01-17,0.0,-0.0007643699645996,1816.5,1816.5,1815.1120524795804,1804.1292482815936,1816.5
2022-01-18,-0.00231478898786,-0.0008289217948913,1812.300048828125,1816.5,1814.9948874560573,1802.6343858745017,1812.3000486794504
2022-01-19,0.0168521404266357,-0.0015144646167755,1843.0999755859373,1812.300048828125,1809.5574618288792,1799.9064261007934,1843.0999771907009
2022-01-20,-0.0003255782357882,-0.0013461410999298,1842.5,1843.0999755859373,1840.6205721453684,1797.4851281545668,1842.5000000222974
2022-01-21,-0.0058242282830178,-0.0013331472873687,1831.800048828125,1842.5,1840.0453127164258,1795.090412341001,1831.8000491134653
2022-01-24,0.0053899148479104,-0.0007170438766479,1841.699951171875,1831.800048828125,1830.487038619092,1793.803715117115,1841.69995095747
2022-01-25,0.0059549766592681,-0.0011972188949584,1852.699951171875,1841.699951171875,1839.4963525496494,1791.6574244617561,1852.6999512597838
2022-01-26,-0.0123826740309596,-0.0019173175096511,1829.9000244140625,1852.699951171875,1849.1511403011245,1788.2255393685607,1829.9000249529715
2022-01-27,-0.0202038083225488,-0.0021940767765045,1793.300048828125,1829.9000244140625,1825.8894845921984,1784.3063363299093,1793.3000494923208
2022-01-28,-0.00469512026757,-0.002230942249298,1784.9000244140625,1793.300048828125,1789.3037593864992,1780.3300889767902,1784.9000244164167
2022-01-31,0.0056426171213388,-0.0015563666820526,1795.0,1784.9000244140625,1782.1242261255686,1777.561397651595,1795.000000201998
2022-02-01,0.0029483227990567,-0.0010939240455627,1800.300048828125,1795.0,1793.0374799578542,1775.6179436855582,1800.3000487122642
2022-02-02,0.0049313870258629,-0.0010491609573364,1809.199951171875,1800.300048828125,1798.4122347889618,1773.7560115679305,1809.1999515278544
2022-02-03,-0.0034327874891459,-0.0004886239767074,1803.0,1809.199951171875,1808.316148638213,1772.8895235624968,1802.9999998601434
2022-02-04,0.0019946680404245,-0.0003553032875061,1806.5999755859373,1803.0,1802.3595019648933,1772.2597219783022,1806.5999756614824
2022-02-07,0.0077194916084408,-0.0008332729339599,1820.5999755859373,1806.5999755859373,1805.0952117503455,1770.783561027927,1820.5999758573473
2022-02-08,0.003290198277682,-0.000222310423851,1826.5999755859373,1820.5999755859373,1820.1952822191452,1770.3899411384498,1826.5999756722315
2022-02-09,0.0046971389092504,4.9874186515808105e-05,1835.199951171875,1826.5999755859373,1826.6910780456212,1770.4782400984811,1835.199951231161
2022-02-10,0.0005447513540275,-0.0004820823669433,1836.199951171875,1835.199951171875,1834.3154468546975,1769.6249294574056,1836.199951181137
2022-02-11,0.0025020940229296,-0.0011385083198547,1840.800048828125,1836.199951171875,1834.1106118413381,1767.6113432120437,1840.8000486328876
2022-02-14,0.0146680539473891,-0.0020361840724945,1868.0,1840.800048828125,1837.0556545197824,1764.0158229614337,1868.0000007570043
2022-02-15,-0.007091439794749,-0.0018180012702941,1854.800048828125,1868.0,1864.6070587473532,1760.811753338282,1854.8000491090454
2022-02-16,0.0082684513181447,-0.0004697740077972,1870.199951171875,1854.800048828125,1853.9289166091821,1759.9847640081946,1870.1999516728758
2022-02-17,0.016176862642169,-0.0012586116790771,1900.699951171875,1870.199951171875,1867.8475763448698,1757.7710200434535,1900.6999509205411
2022-02-18,-0.0011054540518671,-0.0014545917510986,1898.5999755859373,1900.699951171875,1897.9372185127795,1755.2160394946868,1898.5999756365532
2022-02-21,0.0,-0.0010250359773635,1898.5999755859373,1898.5999755859373,1896.654839391943,1753.4178016928313,1898.5999755859373
2022-02-22,0.0039424975402653,-0.0012568086385726,1906.0999755859373,1898.5999755859373,1896.2152975912759,1751.215475293952,1906.0999759716165
2022-02-23,0.0016250236658379,-0.001604214310646,1909.199951171875,1906.0999755859373,1903.0446340940973,1748.4084025426012,1909.1999512404427
2022-02-24,0.0082936212420463,-0.0017552375793457,1925.0999755859373,1909.199951171875,1905.851790939025,1745.3422221351584,1925.0999756937504
2022-02-25,-0.0202546417713165,-0.0021151900291442,1886.5,1925.0999755859373,1921.0323267541623,1741.6543932738264,1886.4999991830066
2022-02-28,0.0068147992715239,-0.0006303489208221,1899.4000244140625,1886.5,1885.3112214728624,1740.5568892481604,1899.40002443965
2022-03-01,0.0223862752318382,-0.0016712397336959,1942.4000244140625,1899.4000244140625,1896.2283226982688,1737.6504307870114,1942.4000253076788
2022-03-02,-0.0111304959282279,-0.0016474872827529,1920.9000244140625,1942.4000244140625,1939.2025796738073,1734.7900306837948,1920.9000236522415
2022-03-03,0.0070033743977546,-7.772445678710938e-05,1934.4000244140625,1920.9000244140625,1920.7507293051383,1734.6552003108968,1934.4000240635346
2022-03-04,0.0157459080219268,0.000253215432167,1965.0999755859373,1934.4000244140625,1934.8899063724468,1735.0944973931576,1965.0999742763174
2022-03-07,0.0145494099706411,0.0002001821994781,1993.9000244140625,1965.0999755859373,1965.4933929975118,1735.4418671934134,1993.9000245801647
2022-03-08,0.022906282916665,-0.0001018643379211,2040.0999755859373,1993.9000244140625,1993.696927452539,1735.2650965600758,2040.0999770064648
2022-03-09,-0.026926590129733,0.0003529042005538,1985.9000244140625,2040.0999755859373,2040.8200624902447,1735.877586970589,1985.9000243823646
2022-03-10,0.0061244927346706,0.0017194151878356,1998.0999755859373,1985.9000244140625,1989.3175483068453,1738.8648486934787,1998.0999758078135
2022-03-11,-0.007737189065665,-0.0002022832632064,1982.699951171875,1998.0999755859373,1997.6958342795524,1738.5131410110982,1982.6999515770458
2022-03-14,-0.0117191690951585,-0.0017873048782348,1959.5999755859373,1982.699951171875,1979.1594268177994,1735.408663143939,1959.599975814326
2022-03-15,-0.0159978605806827,-0.00093474984169,1928.5,1959.5999755859373,1957.7690956596552,1733.787248097587,1928.4999982195268
2022-03-16,-0.01068692561239,0.0001045167446136,1908.0,1928.5,1928.7015710755802,1733.96846736667,1908.0000000527766
2022-03-17,0.0177142769098281,0.0006938874721527,1942.0999755859373,1908.0,1909.3243967348797,1735.1720638952677,1942.0999768630913
2022-03-18,-0.0071829492226243,-0.0008574128150939,1928.199951171875,1942.0999755859373,1940.4355078486308,1733.6849427607556,1928.1999514239005
2022-03-21,0.0002074385120067,0.0002011358737945,1928.5999755859373,1928.199951171875,1928.587820359801,1734.0336840676202,1928.5999755893981
2022-03-22,-0.0041046608239412,0.0007010847330093,1920.699951171875,1928.5999755859373,1929.952561668227,1735.249814865599,1920.6999513728329
2022-03-23,0.0082441680133342,0.001700073480606,1936.5999755859373,1920.699951171875,1923.968059448032,1738.2023761324967,1936.5999754529419
2022-03-24,0.0128266084939241,0.0012129545211791,1961.5999755859373,1936.5999755859373,1938.9504084779667,1740.3120157531569,1961.5999751324046
2022-03-25,-0.003984235227108,0.0012195408344268,1953.800048828125,1961.5999755859373,1963.9936861742026,1742.435692012762,1953.800048551828
2022-03-28,-0.0072944657877087,0.0003124773502349,1939.5999755859373,1953.800048828125,1954.4106624867723,1742.9802487771533,1939.5999751562435
2022-03-29,-0.0143319386988878,0.0006798207759857,1912.0,1939.5999755859373,1940.9190042471862,1744.16556581833,1912.0000006382236
2022-03-30,0.0111820176243782,0.0003825277090072,1933.5,1912.0,1912.7315328865013,1744.832885102273,1933.5000003642194
2022-03-31,0.0080871749669313,-0.0012213140726089,1949.199951171875,1933.5,1931.1400306658359,1742.7031969191426,1949.1999513575822
2022-04-01,-0.0155626935884356,-5.170702934265137e-05,1919.0999755859373,1949.199951171875,1949.099166438467,1742.613089243424,1919.0999754477493
