Date,y_true,y_pred,price_true,price_prev_true,price_pred_one_step,price_pred_rolling,price_true_from_return
2022-01-03,-0.0154956234619021,-0.0015669465065002,1799.4000244140625,1827.5,1824.6386476378764,1824.6386476378764,1799.4000237143161
2022-01-04,0.0080810617655515,-0.0013985484838485,1814.0,1799.4000244140625,1796.8852351753173,1822.088585631974,1813.9999993494605
2022-01-05,0.0058264196850359,-0.0014005005359649,1824.5999755859373,1814.0,1811.461270188946,1819.5385356811883,1824.5999752743783
2022-01-06,-0.0198717005550861,-0.0012559443712234,1788.699951171875,1824.5999755859373,1822.3098179731878,1817.25473096512,1788.6999498745206
2022-01-07,0.0046295360662043,-0.0004180371761322,1797.0,1788.699951171875,1787.952364365765,1816.495209694199,1796.9999999707761
2022-01-10,0.0007787864888086,-0.0004048645496368,1798.4000244140625,1797.0,1796.2726056623292,1815.7599240348013,1798.4000244096758
2022-01-11,0.0111695667728781,-0.001174122095108,1818.5999755859373,1798.4000244140625,1796.2897223281404,1813.629251268339,1818.59997591423
2022-01-12,0.004717752803117,-0.001319944858551,1827.199951171875,1818.5999755859373,1816.2011074335303,1811.2369398697094,1827.199951046739
2022-01-13,-0.0032891160808503,-0.0008687674999237,1821.199951171875,1827.199951171875,1825.6132285847416,1809.6640794056432,1821.199951186906
2022-01-14,-0.0025840250309556,-0.001894474029541,1816.5,1821.199951171875,1817.7530012712468,1806.2389632262452,1816.4999999227114
2022-01-17,0.0,-0.0013508349657058,1816.5,1816.5,1814.0478648726096,1803.8006797083876,1816.5
2022-01-18,-0.00231478898786,-0.0007536113262176,1812.300048828125,1816.5,1815.1315807188241,1802.441827173562,1812.3000486794504
2022-01-19,0.0168521404266357,-0.0013189613819122,1843.0999755859373,1812.300048828125,1809.9112707506051,1800.066043138495,1843.0999771907009
2022-01-20,-0.0003255782357882,-0.0014912635087966,1842.5,1843.0999755859373,1840.3534762353986,1797.3836708939646,1842.5000000222974
2022-01-21,-0.0058242282830178,-0.0017536878585815,1831.800048828125,1842.5,1839.2716616967814,1794.2343832140045,1831.8000491134653
2022-01-24,0.0053899148479104,-6.791949272155762e-05,1841.699951171875,1831.800048828125,1831.6756381230452,1794.1125238632326,1841.69995095747
2022-01-25,0.0059549766592681,0.0007803440093994,1852.699951171875,1841.699951171875,1843.1376715811807,1795.5130952160787,1852.6999512597838
2022-01-26,-0.0123826740309596,-0.000315248966217,1829.9000244140625,1852.699951171875,1852.1159814803148,1794.947150780369,1829.9000249529715
2022-01-27,-0.0202038083225488,-0.000268131494522,1793.300048828125,1829.9000244140625,1829.409436359684,1794.4659334358882,1793.3000494923208
