Date,y_true,y_pred,price_true,price_prev_true,price_pred_one_step,price_pred_rolling,price_true_from_return
2022-01-03,-0.0154956234619021,0.0001846104860305,1799.4000244140625,1827.5,1827.8374068066798,1827.8374068066798,1799.4000237143161
2022-01-04,0.0080810617655515,-0.0017673075199127,1814.0,1799.4000244140625,1796.222739666186,1824.6099088432206,1813.9999993494605
2022-01-05,0.0058264196850359,-0.0016097575426101,1824.5999755859373,1814.0,1811.0822488837075,1821.6750920855989,1824.5999752743783
2022-01-06,-0.0198717005550861,-0.0009057223796844,1788.699951171875,1824.5999755859373,1822.9481427179965,1820.025907150775,1788.6999498745206
2022-01-07,0.0046295360662043,-0.0011554360389709,1797.0,1788.699951171875,1786.6344163118902,1817.9241980548295,1796.9999999707761
2022-01-10,0.0007787864888086,-0.0006882548332214,1798.4000244140625,1797.0,1795.7636315817758,1816.6734334108671,1798.4000244096758
2022-01-11,0.0111695667728781,-0.0014978647232055,1818.5999755859373,1798.4000244140625,1795.7082808963764,1813.9543392873395,1818.59997591423
2022-01-12,0.004717752803117,-0.0019095540046691,1827.199951171875,1818.5999755859373,1815.1305742784807,1810.4938006087539,1827.199951046739
2022-01-13,-0.0032891160808503,-0.0007008910179138,1821.199951171875,1827.199951171875,1825.919731837691,1809.2252863629685,1821.199951186906
2022-01-14,-0.0025840250309556,-0.0008900463581085,1816.5,1821.199951171875,1819.5797199353626,1807.6157083916057,1816.4999999227114
2022-01-17,0.0,-0.002407431602478,1816.5,1816.5,1812.1321602414005,1803.2692312325735,1816.5
2022-01-18,-0.00231478898786,-0.0017528235912322,1812.300048828125,1816.5,1813.3187848155335,1800.1111869385584,1812.3000486794504
2022-01-19,0.0168521404266357,-0.0023575872182846,1843.0999755859373,1812.300048828125,1808.032426020501,1795.8722665883627,1843.0999771907009
2022-01-20,-0.0003255782357882,-0.0013871192932128,1842.5,1843.0999755859373,1840.5451483851778,1793.3829044395127,1842.5000000222974
