Date,y_true,y_pred
2022-01-03,-0.015495623461902142,0.00019381940364837646
2022-01-04,0.008081061765551567,0.00044652819633483887
2022-01-05,0.005826419685035944,0.00018683075904846191
2022-01-06,-0.019871700555086136,0.0004619807004928589
2022-01-07,0.0046295360662043095,0.0011967793107032776
2022-01-10,0.0007787864888086915,0.0007908642292022705
2022-01-11,0.01116956677287817,9.618699550628662e-05
2022-01-12,0.004717752803117037,0.000476837158203125
2022-01-13,-0.0032891160808503628,0.0008544176816940308
2022-01-14,-0.0025840250309556723,0.0004750937223434448
2022-01-17,0.0,0.00013688206672668457
2022-01-18,-0.0023147889878600836,0.00041225552558898926
2022-01-19,0.016852140426635742,1.3560056686401367e-05
2022-01-20,-0.00032557823578827083,-0.00012151896953582764
2022-01-21,-0.005824228283017874,-7.750093936920166e-05
2022-01-24,0.005389914847910404,0.0005861520767211914
2022-01-25,0.005954976659268141,0.00034521520137786865
2022-01-26,-0.012382674030959606,0.0008747130632400513
2022-01-27,-0.020203808322548866,0.0006708502769470215
2022-01-28,-0.004695120267570019,0.00033208727836608887
2022-01-31,0.005642617121338844,0.001054622232913971
2022-02-01,0.0029483227990567684,0.0015126913785934448
2022-02-02,0.004931387025862932,0.0007407069206237793
2022-02-03,-0.003432787489145994,0.0006771236658096313
2022-02-04,0.0019946680404245853,0.0015019476413726807
2022-02-07,0.007719491608440876,0.0008287131786346436
2022-02-08,0.003290198277682066,0.00012725591659545898
2022-02-09,0.004697138909250498,-0.00021923333406448364
2022-02-10,0.0005447513540275395,0.0005080252885818481
2022-02-11,0.0025020940229296684,0.000533565878868103
2022-02-14,0.014668053947389126,-2.777576446533203e-05
2022-02-15,-0.0070914397947490215,-0.0008193254470825195
2022-02-16,0.008268451318144798,0.0002998337149620056
2022-02-17,0.016176862642169,0.0005778670310974121
2022-02-18,-0.0011054540518671274,-0.0002767294645309448
2022-02-21,0.0,0.00014138966798782349
2022-02-22,0.003942497540265322,0.0008632466197013855
2022-02-23,0.0016250236658379436,0.0008829906582832336
2022-02-24,0.008293621242046356,0.0008244961500167847
2022-02-25,-0.02025464177131653,-0.00042392313480377197
2022-02-28,0.0068147992715239525,0.0018985867500305176
2022-03-01,0.022386275231838226,0.0008933544158935547
2022-03-02,-0.011130495928227901,-0.0011447891592979431
2022-03-03,0.007003374397754669,-0.00010676681995391846
2022-03-04,0.01574590802192688,-0.0011663511395454407
2022-03-07,0.014549409970641136,-0.0015220046043395996
2022-03-08,0.022906282916665077,-0.001744881272315979
2022-03-09,-0.026926590129733086,-0.0010944157838821411
2022-03-10,0.006124492734670639,0.0007037073373794556
2022-03-11,-0.007737189065665007,-0.0003033578395843506
2022-03-14,-0.011719169095158577,0.0002478882670402527
2022-03-15,-0.015997860580682755,0.0011479109525680542
