Date,y_true,y_pred,price_true,price_prev_true,price_pred_one_step,price_pred_rolling,price_true_from_return
2022-01-03,-0.0154956234619021,-0.0004860907793045,1799.4000244140625,1827.5,1826.6118849705717,1826.6118849705717,1799.4000237143161
2022-01-04,0.0080810617655515,-0.0028153508901596,1814.0,1799.4000244140625,1794.3412064688114,1821.4765638316787,1813.9999993494605
2022-01-05,0.0058264196850359,-0.0025163739919662,1824.5999755859373,1814.0,1809.441036013442,1816.8988096658197,1824.5999752743783
2022-01-06,-0.0198717005550861,-0.0037633627653121,1788.699951171875,1824.5999755859373,1817.7462485957587,1810.0740104896436,1788.6999498745206
2022-01-07,0.0046295360662043,-0.0034297704696655,1797.0,1788.699951171875,1782.575629412743,1803.8765061844535,1796.9999999707761
2022-01-10,0.0007787864888086,-0.0012374967336654,1798.4000244140625,1797.0,1794.7775937634483,1801.6455955571228,1798.4000244096758
2022-01-11,0.0111695667728781,-0.002871811389923,1818.5999755859373,1798.4000244140625,1793.242767619168,1796.4790314648508,1818.59997591423
2022-01-12,0.004717752803117,9.569525718688963e-05,1827.199951171875,1818.5999755859373,1818.774015305576,1796.6509542137624,1827.199951046739
2022-01-13,-0.0032891160808503,0.0019054859876632,1821.199951171875,1827.199951171875,1830.6849743524363,1800.077711213617,1821.199951186906
2022-01-14,-0.0025840250309556,-0.0003484338521957,1816.5,1821.199951171875,1820.5654939968672,1799.4506124600089,1816.4999999227114
2022-01-17,0.0,-0.0018755346536636,1816.5,1816.5,1813.096284192845,1796.0788434020265,1816.5
2022-01-18,-0.00231478898786,-0.0001036524772644,1812.300048828125,1816.5,1816.3117250328012,1795.8926850286005,1812.3000486794504
2022-01-19,0.0168521404266357,-0.0035384148359298,1843.0999755859373,1812.300048828125,1805.8987114207512,1789.5493010885425,1843.0999771907009
2022-01-20,-0.0003255782357882,-0.0017064213752746,1842.5,1843.0999755859373,1839.9575523024882,1786.4981798986391,1842.5000000222974
2022-01-21,-0.0058242282830178,-0.0027555674314498,1831.800048828125,1842.5,1837.4298557778968,1781.582140048104,1831.8000491134653
