Date,y_true,y_pred
2022-01-03,-0.015495623461902142,-0.00029146671295166016
2022-01-04,0.008081061765551567,-0.0008001923561096191
2022-01-05,0.005826419685035944,-0.003225386142730713
2022-01-06,-0.019871700555086136,-0.004940971732139587
2022-01-07,0.0046295360662043095,-0.004002735018730164
2022-01-10,0.0007787864888086915,-0.0029429197311401367
2022-01-11,0.01116956677287817,-0.002388179302215576
2022-01-12,0.004717752803117037,-0.00019724667072296143
2022-01-13,-0.0032891160808503628,0.0009626448154449463
2022-01-14,-0.0025840250309556723,0.0007707178592681885
2022-01-17,0.0,0.00037679076194763184
2022-01-18,-0.0023147889878600836,-0.0006304085254669189
2022-01-19,0.016852140426635742,-0.0025477707386016846
2022-01-20,-0.00032557823578827083,-0.0021741390228271484
2022-01-21,-0.005824228283017874,-0.0019331872463226318
2022-01-24,0.005389914847910404,-0.0014176815748214722
2022-01-25,0.005954976659268141,0.00038979947566986084
2022-01-26,-0.012382674030959606,0.0005117058753967285
2022-01-27,-0.020203808322548866,-0.0014832764863967896
2022-01-28,-0.004695120267570019,-0.0004583001136779785
2022-01-31,0.005642617121338844,0.0005718320608139038
2022-02-01,0.0029483227990567684,0.0001277923583984375
2022-02-02,0.004931387025862932,-0.00015932321548461914
2022-02-03,-0.003432787489145994,2.714991569519043e-05
2022-02-04,0.0019946680404245853,0.00019188225269317627
2022-02-07,0.007719491608440876,-0.00042706727981567383
2022-02-08,0.003290198277682066,-0.0015278458595275879
2022-02-09,0.004697138909250498,-0.0004158914089202881
2022-02-10,0.0005447513540275395,-0.0005108416080474854
2022-02-11,0.0025020940229296684,-0.0021663010120391846
2022-02-14,0.014668053947389126,-0.0027964413166046143
2022-02-15,-0.0070914397947490215,-5.339086055755615e-05
2022-02-16,0.008268451318144798,-0.000764310359954834
2022-02-17,0.016176862642169,-0.001225888729095459
2022-02-18,-0.0011054540518671274,-0.0015760958194732666
2022-02-21,0.0,0.0006074756383895874
2022-02-22,0.003942497540265322,0.0014962553977966309
2022-02-23,0.0016250236658379436,0.0009914636611938477
2022-02-24,0.008293621242046356,-0.00047244131565093994
2022-02-25,-0.02025464177131653,-0.0013162940740585327
2022-02-28,0.0068147992715239525,-0.00014719367027282715
2022-03-01,0.022386275231838226,-0.0002602487802505493
2022-03-02,-0.011130495928227901,0.0013078153133392334
2022-03-03,0.007003374397754669,-0.0007224977016448975
2022-03-04,0.01574590802192688,-0.0004602968692779541
2022-03-07,0.014549409970641136,1.2561678886413574e-05
2022-03-08,0.022906282916665077,-0.00030732154846191406
2022-03-09,-0.026926590129733086,-6.364285945892334e-05
2022-03-10,0.006124492734670639,-0.003674924373626709
2022-03-11,-0.007737189065665007,-0.004760533571243286
2022-03-14,-0.011719169095158577,-0.0035708844661712646
2022-03-15,-0.015997860580682755,-0.0034092068672180176
2022-03-16,-0.010686925612390041,-0.0004369020462036133
2022-03-17,0.017714276909828186,0.0007797330617904663
2022-03-18,-0.007182949222624302,-0.0004261136054992676
2022-03-21,0.00020743851200677454,-2.3663043975830078e-05
2022-03-22,-0.004104660823941231,-0.00034749507904052734
2022-03-23,0.008244168013334274,-0.0017788112163543701
2022-03-24,0.012826608493924141,-0.0022480785846710205
2022-03-25,-0.003984235227108002,-0.0013948678970336914
2022-03-28,-0.007294465787708759,-0.00045165419578552246
2022-03-29,-0.014331938698887825,-0.000405237078666687
2022-03-30,0.011182017624378204,0.0015892237424850464
2022-03-31,0.008087174966931343,0.0014705508947372437
2022-04-01,-0.01556269358843565,0.0009187608957290649
2022-04-04,0.005249070469290018,0.0018505454063415527
2022-04-05,-0.003270908026024699,0.0014821738004684448
2022-04-06,-0.0023429577704519033,-0.0011888742446899414
2022-04-07,0.00799548625946045,-0.0021292269229888916
2022-04-08,0.004025358706712723,-0.0015340447425842285
2022-04-11,0.0013896774034947157,-0.0007419884204864502
2022-04-12,0.014196911826729774,-0.0019789040088653564
2022-04-13,0.004502815194427967,-0.00044164061546325684
2022-04-14,-0.00511146429926157,0.0004063844680786133
2022-04-15,0.0,-0.0008167922496795654
2022-04-18,0.006070128176361322,-0.0010269731283187866
2022-04-19,-0.013812270946800709,-0.000655248761177063
2022-04-20,-0.001739970874041319,-0.00012598931789398193
2022-04-21,-0.00379761541262269,0.0004736483097076416
2022-04-22,-0.007172571029514074,-0.00028295814990997314
2022-04-25,-0.019769510254263878,-0.002421751618385315
2022-04-26,0.004321976564824581,0.001342877745628357
2022-04-27,-0.008185296319425106,-0.0005674958229064941
2022-04-28,0.0014835624024271965,0.0012321323156356812
2022-04-29,0.010847972705960274,-0.0005460083484649658
2022-05-02,-0.025192920118570328,-0.002219274640083313
2022-05-03,0.0037527517415583134,-0.0012437105178833008
2022-05-04,-0.0009636752074584365,0.0002253502607345581
2022-05-05,0.0037423192989081144,0.000360146164894104
2022-05-06,0.003834661329165101,-0.002080261707305908
2022-05-09,-0.01289372704923153,-0.00025135278701782227
2022-05-10,-0.009304882027208805,0.0001255422830581665
2022-05-11,0.006878809072077274,0.0038983523845672607
2022-05-12,-0.015667781233787537,0.004048019647598267
2022-05-13,-0.009032901376485825,0.003318697214126587
2022-05-16,0.0033693178556859493,0.003896862268447876
2022-05-17,0.0025882942136377096,0.00255034863948822
2022-05-18,-0.0012657478218898177,0.0015685558319091797
2022-05-19,0.013836280442774296,-1.1265277862548828e-05
2022-05-20,0.0003258743672631681,0.0010073184967041016
2022-05-23,0.0032523879781365395,0.0010450929403305054
2022-05-24,0.009318889118731022,0.0014005303382873535
2022-05-25,-0.010185211896896362,0.0015482008457183838
2022-05-26,0.000649812282063067,0.0017163455486297607
2022-05-27,0.002108863089233637,0.0009531676769256592
2022-05-30,0.0,0.00010675191879272461
2022-05-31,-0.004656260367482901,-0.0006178021430969238
2022-06-01,0.0003256091440562159,-0.001546412706375122
2022-06-02,0.012507549487054348,-0.0016700327396392822
2022-06-03,-0.0113689498975873,-0.0027274787425994873
2022-06-06,-0.0033654014114290476,-0.002783745527267456
2022-06-07,0.00450270576402545,-0.0034610778093338013
